wind_U_W6,wind_V_W6,pressure_W6,wind_U_W9,wind_V_W9,pressure_W9,wind_U_W10,wind_V_W10,pressure_W10,wind_U_OSC2_1,wind_V_OSC2_1,pressure_OSC2_1,wind_U_SCS_500,wind_V_SCS_500,pressure_SCS_500,wind_U_Singapore,wind_V_Singapore,pressure_Singapore,SLA
-1.081082202011046,-0.6593590922194315,0.684645616837508,-1.0406950198773175,-0.9694853865915145,1.000188844301905,-1.0349649160610426,-1.1360090288219744,0.9241819143818353,0.987973626488296,-1.1043706480814093,-0.28587305207937314,-1.2169710395147304,-1.313619850037461,-0.3444896708576313,0.8495134941110717,-1.3280395044695013,-0.2767895607346571,1.8813519420984275
-1.1161788692541368,-0.6026202013891654,0.6415600306173284,-1.02670743507246,-0.9904430429997697,0.9854878390339087,-1.0670476018909267,-1.097511323386374,0.9252224227015117,0.9171313775656309,-1.144639518044934,-0.20522252824555565,-1.1988298049952966,-1.2342920881043447,-0.2446793606880681,0.7594755108013013,-1.4136183356190077,-0.2351192339689983,1.5806982688004185
-0.815086408941559,-0.7429135463407389,0.8640585526960164,-0.9383435576068083,-0.9687267384717825,1.2167503611904293,-0.9380530787267197,-1.1650251033182202,1.1474993626369152,1.2812605368228822,-1.373111685722261,-0.35517705454985266,-0.8465743541402035,-1.2090710331924441,0.09586990422313268,0.8774737201658785,-1.508838799228917,-0.21854045425999571,1.5766125443781236
-0.9136033694792238,-0.8686447972241658,0.9929841097987756,-1.0527996605953611,-0.9791581511142862,1.3061733036103622,-0.9258837840728736,-1.2100342901070238,1.3290666895409082,0.9865567811533611,-1.319181324937806,-0.0053195462251769375,-0.92119004081244,-1.1247852861957885,0.24693702393713327,1.1858437185148536,-1.307336154021252,0.054556699218460264,1.6010408485444556
-0.9909802320508684,-0.9093121087177573,1.1728388895755248,-1.0864236626894526,-1.0312203835500566,1.4250995582616701,-0.9505542630946981,-1.2377937630679705,1.4193302363209588,0.8035476383281946,-1.271821490771999,0.2951461577717737,-0.8610084668032314,-1.0955403595010105,0.43844710797869507,1.0845005178396572,-1.2854369420170695,0.4574814474206309,1.6468498902731266
-1.152301754737676,-0.844759411280429,1.3766667853937489,-1.0729740617174557,-1.0812911643033742,1.5669393530762088,-0.971463324037741,-1.2581278626500425,1.675553485209936,0.592555807429733,-1.2325284413061253,0.6242013082040195,-0.8667663369691386,-0.949890564722317,0.6991253279665328,1.0573478076815406,-1.3046454658013094,0.5877575841506808,1.4111782268210804
-1.289507146360001,-0.9253836880544318,1.4088154649704707,-1.0708221257142112,-1.096843452403757,1.6097243714510594,-0.9694719849201372,-1.287600883326697,1.7199046023844093,0.6942144345554395,-1.2170454186024324,0.9159903669976318,-1.0014058475175454,-0.968141698450117,1.0658098299761571,0.9119950095737923,-1.4663109781939574,0.8292661817234631,1.0623511101906766
-1.4824361938700503,-0.8744163589028151,1.3372269556420244,-1.126772464933642,-1.1214995186339247,1.5397677004613401,-0.9377211888043849,-1.3001668998526943,1.5899722258684093,0.7531315713663744,-1.196488127814767,0.9222202790675698,-1.0361896931425465,-1.104809636153271,0.977377189318823,0.6753929550894738,-1.562353596553344,0.8709365084890353,1.1625425893126067
-1.5596078129947675,-0.777098949942501,1.154168263315061,-1.2214576546747458,-1.065549214302996,1.366802475822189,-0.9117231503014237,-1.289999850061658,1.3812218940887193,0.9889181896848368,-1.2126216978947189,0.5354301874657549,-1.0216767054129994,-1.2748900821224418,0.542763136193595,0.5084391162137946,-1.5376889551926531,0.4897425184991357,1.1241529215908694
-1.5511928226184424,-0.7248885152654028,0.9078069047935575,-1.2919335629797624,-0.9749855860226347,1.1916064631060437,-0.9026514940898923,-1.2521875638128843,1.1585547635334321,1.0435847915712144,-1.255687920692047,0.1528671484968668,-1.0788610317394758,-1.3392720338561992,0.2144930501275398,0.6428904541262263,-1.3635416395656212,0.14540224084807007,1.114211675461885
-1.4500076944544498,-0.6412452679543438,0.5900783216645832,-1.2944889870815866,-0.9281390599947409,0.9533483168661194,-0.950001113432343,-1.2035228087538206,0.8449737684983016,0.8926908017494258,-1.2971928305117775,-0.32747776786432076,-1.0961346422371974,-1.352134053155378,-0.2286825987315707,0.5952470369744511,-0.9159157706733554,-0.3532972456670834,1.0736943314203629
-1.3503618938522919,-0.5782020559593352,0.4860099312016355,-1.2445909679972438,-0.8811977030168493,0.8598700804631716,-0.9729015132847867,-1.1675383067239633,0.7729191173125285,0.701652870673415,-1.339218177915142,-0.7635486953698511,-1.183370318177518,-1.295584280877641,-0.7536438569595629,0.4278894404098387,-0.7393019907978918,-0.7848983029368779,0.877441955472836
-1.2409670191612256,-0.61753746839011,0.3693471752589647,-1.2151363423992936,-0.8316010773600205,0.827223619662785,-0.9400444178443236,-1.1440055847168944,0.6933210557848959,0.6887831953651441,-1.319896926756987,-1.2402226073971785,-1.1364397328285483,-1.2747463723340813,-1.1882585196245987,0.5749582090846712,-0.7434127642643713,-1.1004502849371152,0.6425760931869776
-1.1910928078475431,-0.7942360484251538,0.41033382148649306,-1.2133878942706946,-0.7820044515299417,0.8606811392597745,-0.9105062207943985,-1.1533729789854676,0.8434130060188071,0.6736701820599961,-1.2670074415931907,-1.2991806135888029,-0.9976987256611393,-1.32835009566884,-1.3855129065421696,1.1807967461061284,-0.8976788844735376,-1.2510013542969962,1.0207646234132866
-1.0878552432026538,-0.95282080419511,0.37741209643369783,-1.114398832299168,-0.7326923188963562,0.9562886469664768,-0.793680992075835,-1.1975825099166626,0.9751665470699955,0.4865285748448707,-1.1330597784653207,-1.425440968992388,-0.6622436354746525,-1.336110420116119,-1.6437133473289436,1.0334251595537138,-0.8240586671979209,-1.2737405874318857,1.3179627877531148
-1.209769981634163,-1.0457873435555511,0.6212323082824541,-1.084137230504059,-0.6769316766386729,0.9910641639926979,-0.8483321880440311,-1.1606841158611334,1.0486518971953287,0.7069660393291117,-1.16467637102227,-1.1174107163900566,-0.4181257178474888,-1.350625101179518,-1.477099915555133,0.9828544982492309,-1.071527234992493,-0.8777607944118109,1.3863269170028512
-1.2421984810497637,-1.0565313275099182,0.5932822342147446,-1.0724360776606612,-0.6885010615473997,1.0277659187761308,-0.9396018979478773,-1.1186450786584816,1.091442526866092,0.782176893170809,-1.1445094087056993,-0.5328314706289715,-0.3411437831696741,-1.3626248622067771,-1.0620874426385416,1.0719840268886076,-0.8344477129903285,-0.4412305404586434,1.3902944402782071
-1.313315411952349,-1.0545778759450484,0.7298305058121938,-1.100007759395731,-0.6779748179548983,1.0441905584106355,-1.0027716002570466,-1.0881439292853734,1.1034080975665663,0.7435678677861203,-1.0906441025908615,-0.1662876886206954,-0.4700254238371733,-1.3150569470045794,-0.4663799499767915,1.0299932184195455,-0.8668854536218638,-0.16454862496921976,1.5916509893200383
-1.3886398378419347,-0.9819449923314029,0.7119332877896053,-1.1729045958443562,-0.5819109902434169,1.0239132281838188,-1.0343011364245756,-1.0718081076507615,1.074014012511582,1.1321376028595767,-0.9921512604744029,0.02582820485690593,-0.7516089347909936,-1.1523056963467273,0.00867706747608646,1.014448544023261,-1.0105383037862048,0.16030062613479343,1.5571228596541107
-1.3155730922824975,-0.8864034485564554,0.6949197576036044,-1.2116394461420958,-0.5241588964765306,0.9696716548052726,-1.1606405408347116,-1.0577570164154746,1.082468142608928,1.2916507330650786,-0.9415386903340807,0.18679574416313438,-0.9048629296879496,-1.131755207379889,0.08437946985177985,1.2798183399402527,-1.0917821372168142,0.3089473279059862,1.2452995604043913
-1.3093131604122759,-0.7890860395961412,0.6341582380818117,-1.2363867116349774,-0.5026322540217889,0.9229324290648387,-1.3054551471738403,-1.014804087019578,1.0460506263961578,1.450809652206909,-0.9693821093328808,0.023936916933194424,-1.04999280641342,-0.9332202379791181,-0.11434025069414919,1.475136162040848,-1.1255652216774141,0.18247992635339982,1.9539011322952287
-1.3232697296893468,-0.6495030406839559,0.6210113863233336,-1.2604614971128492,-0.5327885196830767,0.8823777686111743,-1.3637571316631116,-0.9685382986954758,0.9460325890949602,1.4289666254512527,-1.0977350667931438,0.07855690206779459,-1.1339157349749314,-0.7763610856654666,-0.18959220317333256,1.495424990449452,-1.2438060171490595,0.07001501742146662,2.1258370947756804
-1.2974090276161019,-0.48470275711280086,0.41508455051240556,-1.2572335927720817,-0.6019203364586941,0.7360770428763749,-1.4032520243010558,-0.9202162531460389,0.7899574410471549,1.2130158369607662,-1.1352065841495602,0.02605074479430285,-1.1405412294475503,-0.6698721879377523,-0.33029531802724793,1.3242316950617379,-1.3213875253371177,-0.045586707188355786,2.2547345520442383
-1.2447640268520468,-0.38063706069140263,0.34460065097961456,-1.3008102993570387,-0.646396086830894,0.6705815178848673,-1.3511453171128192,-0.903195012659746,0.6540421416930055,1.1923535144708484,-1.056490376105273,-0.36118442668239364,-1.1476399734642855,-0.5602216762408355,-0.5830879218959608,1.0279744294560555,-1.3630184502051272,-0.33537462695901893,2.2540454940224155
-1.1626665599720152,-0.30045675021374124,0.3250463368826158,-1.3480183983813423,-0.6349215328721649,0.64351138204327,-1.2686153734981696,-0.9066221080911608,0.653001633373369,1.0505509460909195,-1.0957834253444516,-0.7329569925868349,-1.141487728535782,-0.433397854114263,-0.8227004471263307,1.076122544108115,-1.3524799215777747,-0.661679703645472,2.2942194263791973
-1.0872395120572225,-0.2837636180274301,0.36702731330714017,-1.370075743590251,-0.5974632783437994,0.6484792515961906,-1.306450816732642,-0.9225009835453643,0.7253164116390514,0.945704417771795,-1.080495566649611,-0.8416409145569685,-1.1666488322904314,-0.3159151631904482,-0.8382461496465102,1.0499792279129196,-1.3682503438100673,-0.8086460109943856,2.060005930096456
-1.010581002253892,-0.4411052682719048,0.356421608221462,-1.2545436727120427,-0.5024425919485433,0.830265251458494,-1.1895149582481694,-0.9549441536405977,0.7785118495307543,1.220454273078742,-1.2141830110990115,-0.9489895969025451,-1.045102560554225,-0.3273400855225086,-0.7006974031481354,0.9101780997141808,-1.4627981355054445,-0.8881779293482397,1.6705677577752505
-1.0819031768045668,-0.5588451259949744,0.6300706376950628,-1.201955733567661,-0.4205085868747282,0.9377347360282178,-1.2733724613439559,-0.9229579295582001,0.997537200967194,1.1660238117214374,-1.2280396659287942,-1.0079482061834595,-1.1419609780798976,-0.4011350234677651,-0.7233405868533662,0.9610515788962455,-1.386113523484336,-0.9123735837388257,1.4217474953615543
-1.2648779063764561,-0.6009331295673422,0.7984360245495992,-1.206663093896663,-0.4004992408327007,1.0607167148184113,-1.3463882292670328,-0.9047943237046716,1.16648863947092,1.2803159734015201,-1.1680592163360204,-0.6560884415109749,-1.211765293959458,-0.4585470540174221,-0.5966062951116753,0.9862864393833993,-1.2529992016664409,-0.48558914089585614,1.4671669182075364
-1.2955618345821327,-0.5867262086057858,1.0034791725239924,-1.1922720209932263,-0.39917160649323197,1.208538041373177,-1.3771433558239827,-0.8811473653619665,1.2778219297727988,1.5235410280627792,-1.108469095214341,-0.3576243907725431,-1.141566603602301,-0.42477527116594216,-0.3039345512107541,1.0636060531570655,-1.2175718079877933,-0.18986414519245856,1.5003774292279621
-1.296793296671833,-0.6869737949134045,1.2702785329789765,-1.1811088522066227,-0.3628513240578397,1.2490927018268414,-1.3996012357799803,-0.8274562036589892,1.3446743143360145,1.4795007629476713,-1.090253774346462,-0.149044763548826,-0.9806617400779755,-0.41119470338320424,-0.16683625460897797,1.226926071794698,-1.2711613467296927,-0.039873604422117195,1.2593794325296028
-1.2082306540723282,-0.7749679118243363,1.1023553528045889,-1.1622794111145476,-0.31581513595670047,1.1774123964706449,-1.3460563393446978,-0.7560583821153193,1.2001748213445447,1.5447937026855665,-1.0674195685353225,0.00713967482549666,-0.881121574850647,-0.5025222263435793,0.00011547174211525376,1.3667272005122606,-1.2357339527701388,0.10854912418257971,0.8753546375907815
-1.168002895224671,-0.8317955958443539,0.9444850286752692,-1.084809710519069,-0.2517093636889642,1.0381075098971062,-1.2812271878402597,-0.6914005150988431,0.9643712732534275,1.6451535550109364,-1.062735628922444,-0.3037829938743188,-0.8098186352722204,-0.5948557173642353,-0.22507778047943144,1.522678639900096,-1.0514965564587757,-0.21249198741740016,0.8497277363363519
-1.1824725738231283,-0.8348145665552019,0.6057659573340063,-1.0306078192043036,-0.21188033333165482,0.8582477477920458,-1.1887405484293885,-0.671637598032816,0.7220648231400875,1.726031789112126,-1.0847241233484726,-0.5154775771330048,-0.7077544719062755,-0.6440044393219119,-0.4541007711315572,1.723548131390877,-0.832952886326319,-0.552911543307711,0.5518838567470924
-1.201149747609748,-0.877612916166958,0.17590406256729843,-1.0171582184562402,-0.16285269389456247,0.6448293794725015,-1.1469224269597083,-0.6888873116931,0.5337341921582177,1.6422017948867154,-1.1058669066160847,-0.9872568167150391,-0.6458376495686425,-0.6503276668020723,-0.9830051421889714,1.8769760848337615,-0.490712303145766,-1.1244219661611186,0.3935435330373602
-1.1994051763998235,-0.919523333186031,0.0017939792516555612,-1.0493027643381632,-0.11477336447719788,0.5087687280854062,-1.1120739921934386,-0.6911720419248524,0.4264325966192853,1.4747779464248436,-1.2018226148039042,-1.3724897318440146,-0.6816468690633947,-0.6649860576538325,-1.24176818819166,1.7643276667931396,-0.20923642691908365,-1.7041097922858228,0.35139675644520413
-1.1986868236315098,-0.9347957732935658,-0.10547832376145357,-1.0990662872403572,-0.08575507108213312,0.41670979080704146,-1.0944838298491364,-0.6642122246539413,0.46753240027057946,1.3848082903416703,-1.2396194055084075,-1.8880984834962022,-0.7598908028105177,-0.6807941261251114,-1.6760445562794133,0.8789878116290841,-0.5090239307630562,-2.034672146155988,0.39304758455692973
-1.2297812391333653,-0.8938620820569276,-0.07078886027383952,-1.107136047868342,-0.09305705994921065,0.3888283810909527,-1.0577546861475773,-0.6578149798039471,0.5055106789628443,1.1494939536214783,-1.2268036262992834,-2.368554971370777,-0.8228329993029011,-0.705224777315589,-1.8587669053291258,0.2799122170646124,-0.8328781449088465,-2.421466656655578,0.4898778287147172
-1.2722666783111711,-0.8576344335267524,0.11834609283386502,-1.0306078192043036,-0.14360199579901714,0.5187044671912474,-0.8620503021272371,-0.6731226727421057,0.6000660475857905,1.0957719149316414,-1.186404646769829,-2.2998070171992766,-0.5841574518605678,-0.7384935760223673,-1.701954873199397,-0.043295879595308055,-0.8798904462167414,-2.4062323116190676,0.5787656110319386
-1.271753569190947,-0.8237154096680368,0.2425209209107117,-1.0451333880659557,-0.1307049765508217,0.5020772241660083,-0.8103861146272442,-0.7227013199944141,0.6226968285628982,0.8559709027578187,-1.217305637507597,-2.1795540339282327,-0.6031663106867137,-0.7494155142097265,-1.6024822480673087,0.12900774956667832,-0.9184569763392596,-2.1208130599420643,0.6076025675499177
-1.2506134714260888,-0.7818049926489639,0.31101616004945787,-1.0232105388152621,-0.11875626749560383,0.5689922633600186,-0.8082841457437315,-0.7412076353575697,0.6726409529313819,0.8264532988149901,-1.1293516595767885,-1.4222150445333215,-0.8625859655686168,-0.8863708714896018,-1.200537698469833,0.30070574245467685,-0.7476730205657959,-1.424963576291341,0.8041992502335437
-1.2317310539913797,-0.7995636438074615,0.4887719998335559,-0.9543485826806292,-0.11344573013772923,0.5937305245071273,-0.7842774461501714,-0.7682816891316898,0.7331199490608199,0.6142807636507907,-1.0000228813921792,-0.8009257554325819,-1.060167672609407,-0.9773391200936363,-0.7698661486342192,-0.011197136839817686,-0.6023011197659345,-0.8825774088385492,0.7596143349150557
-1.2088463852177593,-0.7973438124995452,0.5176061244996022,-0.921128068685117,-0.09969523164655393,0.6032608417536113,-0.7601601167907024,-0.8038092451487113,0.7136106930427416,0.46409519595634563,-0.927486871268751,-0.4749855610353051,-1.0851710265160177,-0.9096518450605604,-0.5035551715498806,-0.05661988592422401,-0.7134414881621747,-0.4908537016556728,1.0631353343291305
-1.2263947187387236,-0.8164343625470676,0.4726425202458918,-0.9091579239252886,-0.029615104677958807,0.6131967959373722,-0.7954510712452156,-0.7906720459390961,0.7270072376585205,0.2251206764444652,-0.9239088619461485,-0.367302767239032,-0.9855519859371706,-0.8522398145109035,-0.4137705716630311,0.18815826318775788,-0.8477516712550962,-0.3241729902664678,0.8687719171363929
-1.2973064057920571,-0.7730144602594667,0.32891301531019146,-0.8583184329095057,0.06322446813484887,0.5150545950675584,-0.830742025699729,-0.7159613656347931,0.6050084621042235,0.47920820926149377,-0.9082957296765259,-0.6627628303665922,-0.8553294717038434,-0.7243381693153089,-0.36645687494810447,0.42324622620887076,-1.021151573550123,-0.5361087904322126,1.0193173792102648
-1.3367131900473554,-0.7283514522725923,0.23103152798844603,-0.8027715815647207,0.1388996254845619,0.45706163279208306,-0.8530892758898174,-0.6430784695494065,0.513574343464562,1.187984909011692,-0.9987868417626684,-0.6511937690656818,-0.767936045915484,-0.6611058952010708,-0.48665690026046665,0.619472503498684,-1.1572555486960376,-0.6586554702241308,1.620958778269344
-1.309210538588231,-0.6897263858812058,0.05891010506684801,-0.7283952891278604,0.21267816244831966,0.37595231188475414,-0.8259849378539427,-0.5658545858393602,0.35294724649395204,1.5166929440776726,-1.0000879360617967,-0.7093731870209303,-0.7010501026521369,-0.6533455707537918,-0.5641623213020819,0.47795540421403704,-1.3932886916963072,-0.8860495885929687,1.8022943204455564
-1.2738060058730059,-0.613009012410734,0.0559271144758071,-0.638551955673974,0.2697664390454716,0.37260655992507086,-0.7961148510898853,-0.4987977519203498,0.30053191486623176,0.9465309109738611,-0.9642427868059855,-1.1442198433258255,-0.5769798330623134,-0.7158592961553486,-0.8438789067429224,0.23388383118739423,-1.3459026838628634,-1.2942394932282995,1.9643372399180494
-1.2444561613799123,-0.5219959246151624,-0.09023253201032422,-0.590940368775025,0.2636024226178671,0.2864280677694697,-0.7685679931575642,-0.4259148558349633,0.28869640770573207,0.7590350921549401,-1.0768525026573914,-1.5064256042770774,-0.5698022139790594,-0.7721216490854866,-1.05082192844554,0.24629938232709248,-1.3392507050113862,-1.5713699507240584,2.0593378938308855
-1.3169071759950803,-0.43151559647947596,-0.03808805718021755,-0.6053314416784619,0.2192215031956651,0.27375481703192533,-0.7444506635898923,-0.362399353850577,0.24434501555547408,0.6478127614489796,-1.1143240197871125,-1.6138858581359536,-0.672103002259562,-0.8297492442031233,-1.0609604035873774,0.2830413398023748,-1.2166749118208438,-1.578762852239146,2.112221063736566
-1.2283445335967378,-0.3356188797717301,0.011736918459972236,-0.4858989866684102,0.2241527164070487,0.3286048458163402,-0.6157880301398176,-0.28254803023157843,0.32056170001991297,0.255818984112908,-0.9073199089521798,-1.4093107436077663,-0.7572879298903816,-0.8869457101848003,-0.9435764520534505,0.2242945838702284,-0.8560479596055278,-1.3133945600255648,1.9186521239232006
-1.2033048061158518,-0.3349973269220935,0.20783145742304487,-0.5532814865908747,0.24141196282014113,0.3599333091875265,-0.5313773773816759,-0.2864320718434023,0.41771833944203024,0.163369849503784,-0.8576831595362036,-1.032087456959053,-0.7856829056723217,-0.8714250610611205,-0.5759910502507174,0.7300011938021128,-0.791022996069326,-0.8755204670732487,1.4805868682853691
-1.1670792988082674,-0.35257839170108785,0.3989550709247415,-0.566058607323928,0.25715391282051936,0.5577383117470575,-0.4859084671827177,-0.3028821298136505,0.655342777092631,0.30068574188995806,-0.8691978444461995,-0.46441762790834296,-0.7777165376338744,-0.9245976552599195,-0.283544226528236,0.35450646527062535,-1.0698081840760658,-0.6716494879221658,1.4306192933043622
-1.1155631383098676,-0.3933344963844309,0.6667483988149195,-0.53472103741523,0.2967932811045833,0.6869046407461008,-0.4560383804186605,-0.2923723705129876,0.8376904852363514,-0.005116632689227097,-0.8527390010181607,-0.07362242052170816,-0.7839476573438973,-0.9976740444924947,0.0013546661125954128,0.051990954708242075,-1.2286335256947334,-0.1542428809427388,1.432862129531476
-1.0711278842740481,-0.40301296119281965,0.9159821055670025,-0.45025754452928946,0.3406052143070487,0.7824108467574513,-0.4676545252019484,-0.2720382709309156,0.9468129703346875,0.3442537248666717,-0.9494753659214743,0.3231795559080899,-0.8170751291369939,-1.0065840467884146,0.2052560843186188,0.37671314283136803,-1.282148323300067,0.4237645507596862,1.493754252115717
