combined_weather_SLA_wind_U_W6,combined_weather_SLA_wind_V_W6,combined_weather_SLA_pressure_W6,combined_weather_SLA_wind_U_W9,combined_weather_SLA_wind_V_W9,combined_weather_SLA_pressure_W9,combined_weather_SLA_wind_U_W10,combined_weather_SLA_wind_V_W10,combined_weather_SLA_pressure_W10,combined_weather_SLA_wind_U_OSC2_1,combined_weather_SLA_wind_V_OSC2_1,combined_weather_SLA_pressure_OSC2_1,combined_weather_SLA_wind_U_SCS_500,combined_weather_SLA_wind_V_SCS_500,combined_weather_SLA_pressure_SCS_500,combined_weather_SLA_wind_U_Singapore,combined_weather_SLA_wind_V_Singapore,combined_weather_SLA_pressure_Singapore,combined_weather_SLA_SLA
-5.629619352,-1.66788845,101057.549,-3.145516607,3.541064107,101179.8265,-6.357015568,-2.833884691,101212.8151,-2.41316853,-2.697081055,100794.833,-4.569015674,-1.036945441,100802.5389,-0.059294377,-2.244526433,100796.1931,-0.095812806
-5.982639725,-1.918748885,101118.7617,-3.502276704,3.660389771,101261.9905,-6.168915228,-2.594603756,101268.7705,-2.577117614,-2.361038939,100899.0866,-4.498996778,-1.059525314,100906.7382,-0.52019349,-1.878943897,100909.9076,-0.092415869
-6.184147019,-1.860504303,101185.3649,-3.784561628,3.540516742,101297.8636,-5.854883306,-2.69481543,101289.3932,-2.551541557,-1.949523656,100970.4336,-4.311080451,-1.175247159,101003.3415,-0.727588363,-1.554336406,100987.9299,-0.08561764
-6.144865851,-1.756277157,101197.577,-3.674050083,3.504390623,101304.7931,-5.720981369,-2.400997529,101258.5538,-2.434154013,-1.576175412,100988.1781,-4.339862922,-1.252081447,101027.5894,-0.897628813,-0.67975868,100993.6091,-0.067344863
-5.918871594,-1.530962591,101142.1201,-3.295668163,3.57664286,101254.1182,-5.506844542,-1.756779627,101200.6118,-2.041987805,-1.740609343,100991.8672,-4.497613005,-1.262744164,100992.8255,-0.778561587,-0.181938503,100994.2484,-0.051012348
-5.634210657,-1.244337939,101061.9953,-3.010380207,3.9275041,101151.7314,-4.834678075,-1.392063671,101083.2613,-1.811803292,-1.789394278,100935.0183,-4.578425329,-1.331424609,100936.7338,-0.651128527,0.084931427,100925.9859,-0.040886961
-5.235787375,-1.265285552,100964.6334,-2.636202531,4.174365909,101055.6141,-4.080682647,-1.062115031,100991.3581,-1.815082273,-1.657387981,100835.6897,-4.671414851,-1.373134651,100823.3307,-0.73517598,1.294493441,100824.4008,-0.043536539
-4.790940892,-1.464543331,100897.7562,-2.060821769,3.97786172,101005.5049,-3.098735113,-1.019167171,100917.2396,-1.654412171,-1.494388902,100730.0526,-4.585897701,-1.18402822,100764.2635,-1.078175194,1.225314795,100735.0013,-0.036257864
-4.610349545,-1.71846927,100846.0146,-1.738296228,3.784641723,100955.49,-2.212963176,-1.235951608,100918.9897,-1.259404179,-1.622951556,100642.7688,-4.226670319,-0.94286264,100684.5523,-1.547634696,-0.702108704,100663.6736,-0.014556182
-4.608308965,-1.700076245,100827.9249,-1.791750182,3.699252716,100916.1757,-1.792659875,-1.630662894,100897.1845,-1.649821597,-1.836744363,100608.3127,-4.167998358,-0.966383341,100645.1496,-1.304052725,-2.207542465,100604.8888,-0.018769608
-4.462917626,-1.769050091,100823.0522,-1.093845751,2.935130577,100903.5424,-1.170972312,-2.212163287,100917.0504,-2.191946567,-1.705598977,100603.2771,-3.839213975,-1.485720403,100694.2182,-1.621370772,-2.205946034,100566.9777,-0.054326551
-4.564946636,-1.526364334,100870.1952,-0.88723721,2.310586623,100944.6951,-1.3782015,-2.521660565,100961.9378,-2.736476123,-1.757540585,100654.4632,-3.875192064,-1.796507255,100719.6489,-1.956782368,-2.232553206,100642.9127,-0.010618346
-4.918477155,-0.989390165,100927.3271,-0.750298992,1.816315641,100994.0501,-1.51316615,-2.300785856,101003.0412,-2.684668213,-1.84592741,100716.071,-3.954897369,-1.607400825,100773.1162,-2.346085503,-2.678755471,100695.0969,0.051080595
-5.250071436,-0.31497922,101031.1148,-0.989940874,1.909367763,101066.3619,-1.557268772,-1.72814772,101124.3647,-2.830473598,-1.752662091,100804.7013,-4.084695244,-1.337383186,100851.2194,-2.355424109,-2.506341,100804.7494,0.077149868
-5.375567118,0.243964397,101102.1947,-1.568324667,2.359302146,101102.9421,-1.317095457,-1.275490908,101153.927,-2.941521777,-1.728269624,100886.9864,-4.065322427,-1.104998668,100951.1864,-2.843366268,-2.290290768,100873.4069,0.078400418
-5.387810599,0.834584892,101174.6755,-1.880639903,2.732605369,101182.1835,-1.075328072,-0.86373682,101230.6943,-3.111154429,-2.095591493,100909.4899,-4.511450732,-1.072383297,100984.7675,-2.646671881,-2.271931819,100909.193,0.066349414
-5.03019892,1.068074136,101129.8775,-2.109470873,2.882583496,101173.3684,-0.808586913,-0.637408414,101222.6061,-3.333687985,-2.431920581,100932.7496,-4.637650798,-1.151726459,101000.5508,-2.019623404,-2.505808856,100935.8962,0.019321119264021025
-4.527706048,1.296965123,101077.5573,-2.323887295,3.088392897,101148.5731,-0.275635951,-0.86032826,101147.8254,-3.247560067,-2.628782145,100938.6152,-4.948999646,-1.120992744,100989.277,-1.779932519,-2.759109129,100946.8972,-0.018222962
-4.177746544,1.574393262,100974.4397,-2.363527306,3.382875498,101087.1976,0.145730063,-1.513408419,101134.2031,-3.124488955,-2.30823642,100881.5266,-4.913851821,-0.940980984,100906.2022,-2.131492121,-2.350156904,100884.5395,-0.054511366
-3.844621828,1.701100773,100937.4988,-2.138299972,3.624811018,101055.0013,0.238186162,-1.911528266,101063.0171,-3.225262991,-2.165325255,100793.5418,-4.648444225,-0.81083311,100816.8621,-1.889077475,-2.327540808,100803.5647,-0.070337463
-3.559960891,1.575415097,100880.306,-1.881240509,3.956514468,101021.8152,0.299292205,-2.095590524,101042.2999,-3.203184515,-1.830144048,100735.4387,-4.81117589,-1.012483913,100729.592,-1.906587361,-2.134106671,100739.571,-0.084649933
-3.459462316,1.288279528,100894.863,-1.680037424,3.94666189,101034.3543,0.470389124,-2.407132938,101032.1304,-1.923725866,-2.100469987,100786.4772,-5.365515216,-1.479448216,100732.66,-2.218457888,-2.669709033,100755.7245,-0.082471479
-3.318662283,0.252139075,100945.691,-1.516672532,3.74194722,101084.1806,0.313638841,-2.878195976,101106.4382,-1.637142868,-2.725778077,100819.2548,-5.738580325,-1.737862309,100772.3954,-2.606010034,-3.239900717,100855.8429,-0.099198532
-3.581897128,-0.31293555,101011.3805,-1.726284103,3.343465187,101113.6428,0.415128007,-3.154289363,101156.3866,-1.355587641,-2.283556982,100825.4709,-5.53793329,-1.36403998,100812.6483,-1.69880338,-2.626339343,100850.427,-0.095263009
-4.095613192,-0.375778388,101084.5618,-1.813972612,2.802120778,101177.3281,0.247219229,-3.180194421,101202.8348,-1.429911226,-2.264043007,100895.748,-4.919386911,-0.901779817,100901.2861,-0.646653778,-2.261821094,100931.1385,-0.067817173
-4.419555297,-0.221992256,101191.7603,-1.793552,2.431554383,101242.0034,0.01129677,-2.796390528,101269.007,-1.457673271,-2.148680982,100957.7062,-4.486542824,-0.81992778,100978.2989,0.649077794,-1.990960089,101008.2018,-0.057409572
-4.607288675,0.046750287,101216.5499,-1.737095015,2.450712173,101299.5606,0.079310452,-2.302830992,101299.5626,-0.947682321,-2.224728088,101032.6316,-4.523074422,-0.893625974,101021.6752,1.365621244,-1.535445314,101073.9633,-0.081748835
-4.492506039,0.172946881,101215.4231,-1.372527038,2.672942537,101259.2093,0.249876014,-2.133084687,101293.461,-0.134057669,-2.127732157,101092.9851,-4.498720023,-0.722708886,101047.7897,1.048497751,-1.264584309,101115.9551,-0.088312202
-4.240494385,0.176523303,101192.2475,-1.053004528,3.114666438,101208.0159,0.417784791,-2.209436439,101246.4924,0.390579399,-1.659396773,101083.8362,-4.143367205,-0.400318488,101025.7782,0.642073839,-1.17784493,101080.2254,-0.123591507
-3.791566743,0.062588726,101087.7594,-0.683631701,3.562411359,101114.2556,0.479422191,-2.454171071,101149.0078,0.449819668,-1.432977277,101008.7079,-3.862184601,-0.235359976,100972.5881,0.660945606,-0.674437246,101010.891,-0.150865669
-3.318152138,-0.136158136,101005.6247,-0.367712828,3.88918852,101026.8591,0.234466664,-2.451444222,101040.1241,0.309697851,-1.594254535,100898.3119,-3.961262723,-0.48906993,100870.0891,0.58448577,-0.160386694,100885.0096,-0.139528482
-3.07787382,-0.30118445,100887.2495,0.172232166,3.885356962,100947.5235,-0.145453513,-2.379182743,100987.9999,0.035793582,-2.147246131,100769.3414,-3.912277171,-0.841880434,100774.1142,0.507247716,0.394372831,100751.5122,-0.122871263
-3.307949237,-0.333372245,100843.426,0.567431061,3.548727223,100886.4308,-0.62101793,-2.214890135,100930.4362,-0.432007804,-2.233050224,100642.9164,-3.477219047,-1.135418773,100681.7431,0.348296861,-0.101584845,100664.8019,-0.08851381
-3.779833407,-0.398258753,100809.0129,0.768033539,3.28927601,100877.7571,-0.977027047,-1.71178663,100921.2601,-0.068915233,-2.024709851,100602.6684,-3.352956263,-1.261489727,100642.6176,0.550438769,-0.733505167,100621.4373,-0.071982001
-4.050210282,-0.720136704,100791.9281,0.975843292,3.331423148,100877.71,-0.905825224,-1.058706471,100942.9233,-0.111979192,-1.676901956,100613.2008,-3.501019937,-1.222602169,100642.3958,-0.01999441,-2.072111962,100584.034,-0.045482565
-4.264981348,-0.73852973,100883.6255,0.509772864,3.424475271,100911.6032,-0.484459209,-1.50727301,100979.3913,-0.274179486,-1.820674031,100649.3907,-3.638290185,-1.058584486,100694.3291,-1.128175647,-2.451796298,100631.2536,-0.039655223
-4.570558232,-0.317533807,100887.9499,0.035894554,3.368096632,100954.6886,-0.47064393,-1.876079238,101056.4424,0.559993452,-1.902460542,100757.9052,-4.138939132,-1.054821174,100764.0602,-1.239460701,-2.684076905,100761.9678,-0.019015633
-4.831752496,0.253671827,100960.0653,-0.358703734,3.27723397,101018.5626,-0.697001966,-1.554992855,101105.0665,0.618796523,-1.695555019,100813.4998,-4.287279561,-0.915265019,100819.8931,-1.355804166,-2.061735165,100808.9806,-0.001931994
-5.061827913,0.728314076,101034.4343,-0.738887473,3.271212951,101062.9207,-0.845781895,-1.130286238,101134.6761,-0.009674964,-1.824117674,100895.8218,-4.197611093,-0.930945486,100881.1596,-0.790623953,-2.376231932,100904.9618,0.034637527
-5.277619269,1.194270729,101068.4515,-1.129281518,3.411338501,101095.6826,-1.036539019,-0.562420087,101200.4226,0.035793582,-1.891842644,100955.1608,-4.233589182,-0.559004812,100940.3747,-0.941792637,-2.380223007,100957.0708,0.021609448731468972
-5.381688858,1.486515472,101078.1969,-1.850609591,3.460601389,101048.6846,-1.241111422,-0.254286233,101159.6976,-0.256472985,-1.701581394,100941.9354,-4.225286546,-0.184241654,100975.9518,-1.058719765,-2.18040315,100933.5456,0.027675024
-5.151103297,1.569284088,100997.798,-2.304667896,3.573358668,100994.0501,-1.321877669,-0.2072481,101112.0668,-0.601421857,-1.676614986,100927.3635,-3.961262723,-0.283655814,100952.6095,-0.733424992,-2.194504951,100935.0876,-0.007708661
-4.960309049,1.419585295,100900.6798,-2.464429151,3.654368751,100908.4449,-1.35588451,-0.447210747,101032.698,-0.570599429,-1.680632569,100853.305,-3.49935941,-0.446732669,100863.1216,-0.159100727,-2.378360505,100870.7365,-0.048983274
-4.837364092,1.360318879,100839.6802,-2.441606114,3.724431526,100886.6665,-1.333036164,-0.884869894,101010.7037,-0.54174439,-1.433264247,100780.4456,-3.409967696,-0.878259117,100760.2715,0.18545492,-2.022622623,100789.743,-0.069620172
-4.674627821,1.620375827,100808.7388,-2.418783078,3.534495722,100849.7563,-1.546110277,-1.332073009,100966.242,-0.332326761,-1.093778487,100722.6744,-3.563566461,-0.820868608,100714.1414,0.17864552,-1.615798972,100743.1815,-0.041329649
-4.585862583,1.867148923,100853.8718,-2.52028553,3.483043372,100871.3933,-1.918591458,-1.514771843,100975.8912,0.391890991,-1.058194181,100695.2645,-3.053231105,-0.536738549,100721.2938,0.942076555,-1.200993169,100728.5512,-0.012907179
-4.194581331,1.610157479,100876.2556,-1.681238637,3.848683478,100904.2495,-1.456310963,-1.212091686,100997.5071,0.930081183,-0.4443649,100775.2071,-4.050100928,-1.04259041,100791.838,2.008817728,-0.38947444,100844.1649,-0.024859756
-4.072146519,1.645410778,100964.2984,-1.349704002,3.713484217,100974.2986,-1.672573217,-1.218908806,101054.314,2.10964019,-0.153951047,100842.5329,-4.442815608,-0.6358391,100807.5289,3.110967781,-0.448542361,100869.1945,-0.029116654
-4.02980448,1.828830119,101026.5771,-0.938889345,3.537779915,101082.0594,-1.601902751,-1.304122815,101169.0629,2.180903392,-0.153090136,100941.4558,-4.849368015,-0.256371802,100893.6901,2.886841239,-0.294486838,100933.3575,-0.044366355
-3.999705923,2.055677437,101117.6958,-0.498644984,3.519716855,101147.9603,-1.437713472,-1.079157833,101206.4296,1.622164915,-0.157107719,101020.4023,-4.315231769,-0.408158721,100917.402,2.725944841,-0.200031379,101005.3811,-0.095334747
-3.870639225,1.952472126,101134.5065,-0.284228563,3.722242064,101192.7427,-1.202853726,-0.691263667,101229.5118,1.439197738,-0.478227385,101122.4056,-3.939122361,-0.5787622,101002.8055,3.366612118,-0.360206551,101136.4526,-0.110049802
-3.499763775,1.485493638,101144.6173,-0.231975821,3.989356394,101176.621,-0.709754531,-0.254286233,101198.3887,2.27971004,-0.34880382,101135.3912,-3.774730169,-0.316898404,101034.4275,4.061560043,-0.294486838,101168.5905,-0.091230084
-3.200308632,1.12785147,101095.5557,-0.046989105,4.237860298,101118.3096,-0.16298829,0.02385229,101134.0612,3.067102839,-0.178056544,101133.3991,-3.808494222,0.229095452,101040.1199,5.070518591,-0.018836542,101149.4846,-0.095090473
-3.047775263,0.790645997,101043.5705,0.221481877,4.417943524,101042.0851,0.437444996,0.154059295,101060.794,2.886321649,0.532194728,101046.2075,-3.649637121,1.012177966,100996.4848,4.561759123,0.718448179,101035.9206,-0.12184063
-2.932482482,0.622043261,100907.3797,0.466529216,4.624847657,100936.3986,1.201004849,-0.14453059,100956.1199,2.600175849,1.62411638,100942.3043,-2.575552783,1.428651165,100908.9375,4.308643991,0.436678233,100928.3742,-0.151674849
-2.8636129,0.55000391,100808.8606,0.56923288,4.860214791,100848.8607,1.902927302,-0.792838765,100905.1309,3.146016998,1.744930839,100846.9783,-1.697687409,1.920704215,100830.2058,4.347749404,0.522087254,100839.0687,-0.128842835
-2.842696953,0.552047579,100747.2519,0.434697086,4.893056717,100774.239,2.146820114,-1.059388183,100855.5136,3.952209292,1.06567235,100759.9527,-0.267143236,1.818153961,100746.2994,4.50494927,0.264795906,100766.6127,-0.102599648
-3.13041876,0.712986555,100721.7618,0.3878498,4.830109692,100723.5169,1.999102899,-0.862373396,100834.2287,4.28885141,0.351116524,100711.2567,0.34697507,1.974017802,100694.5879,4.90086725,0.312954886,100716.6851,-0.128288375
-3.661989901,0.60467207,100719.1732,0.279140074,4.862951618,100750.6692,1.257860036,-0.08522164,100846.6685,4.097796078,-0.963780982,100641.2194,-0.441221836,1.363420423,100641.5826,4.14035453,-1.43859521,100624.3709,-0.094188917
-3.861456615,0.254182745,100727.7004,0.327789178,4.345691288,100807.7079,1.063914771,-0.486068335,100895.198,3.628901699,-1.04269779,100623.8807,0.056106057,1.324532865,100665.276,3.295210694,-1.659168661,100613.1443,-0.099047143
-4.094082757,0.126964317,100800.0594,0.655119569,3.731547277,100851.0762,1.131397096,-1.393427095,100939.565,2.691550138,-0.613390354,100759.3255,0.498359799,1.580751693,100809.3032,2.996958967,-1.609413251,100722.1574,-0.105039766
-4.379253839,0.49329208,100897.2385,0.870737203,3.257528815,100961.9953,1.148931873,-1.946977293,101011.2713,1.284648402,-0.304610407,100860.8308,0.602696257,1.514580123,100899.7152,3.101045512,-1.695620486,100857.1593,-0.070430188
-4.568007506,0.80954994,100957.5681,0.722988073,2.764899929,100970.5746,1.032564714,-1.752689354,101047.8339,1.831801143,-0.551978729,100961.2293,0.27003731,1.167728197,100979.26,3.379647256,-1.284539687,100964.2919,-0.066257634
-4.55525388,0.977130842,101019.2986,0.792658394,2.374628378,101036.8055,0.98208581,-1.37842943,101090.8293,2.402999751,-0.197283548,101022.1915,-0.121016843,1.424887853,101032.2652,3.684319274,-0.984942937,101028.3045,-0.073348639
-4.299161066,1.092087253,101004.1324,0.937404494,2.287049909,101042.1323,0.753602346,-0.80442787,101052.1382,3.086776729,-0.427720628,101029.7541,-0.014189594,1.760136234,101058.6939,3.777705334,-0.650756864,101044.8906,-0.042852021
-3.612505831,0.894362226,100979.9519,1.154823947,2.317155008,101034.4485,0.590475781,-0.441757051,101007.6765,3.069944623,-0.748840294,101017.3772,0.129446008,1.157379089,101008.2946,3.929068571,-0.534749596,101014.6896,-0.050180236
-2.978905681,0.492781163,100926.9312,1.658732567,2.189071498,100983.4437,0.860936438,-0.75807145,100935.923,3.371392338,-0.847558046,100952.7444,-0.148138787,1.219787347,100921.8746,4.153195113,-0.340517245,100948.27,-0.062503001
-2.604969361,-0.036018329,100891.1172,1.951828404,2.311681354,100970.8575,1.145212375,-1.474550831,100934.6459,3.430851206,-0.748840294,100854.006,0.009057787,1.635946937,100842.2374,3.937823514,-0.473020958,100867.0695,-0.132608913
-2.582522978,-0.166302261,100856.7649,2.062940555,2.027051331,100947.2406,1.413547605,-2.334189747,100951.4845,3.596330481,-0.654714065,100814.5327,0.544024296,2.17817748,100801.6148,4.022843739,-0.137504526,100834.5743,-0.124871581
-2.86667377,-0.27972592,100902.3852,1.972849622,1.066972368,100982.3595,1.520881697,-3.073847339,100985.3984,4.015602937,-0.432312151,100792.3798,0.686276126,2.572384417,100778.6052,3.170501394,-0.455726297,100794.0117,-0.109213767
-2.872285366,-0.305271789,100936.0066,1.973450228,-1.703791433,101062.4965,1.4247061,-2.696860566,101038.5159,2.525196468,0.230876006,100854.7991,1.331114184,2.549490935,100852.162,2.403373828,-1.269905743,100818.2891,-0.040783017
-2.96360133,-0.490734799,101038.3629,1.565638603,-2.894858607,101142.115,1.417267103,-3.388116601,101105.3976,1.509367946,-0.564318448,100863.1918,1.040521926,2.02231364,100899.8445,1.753757053,-1.96940828,100827.9925,-0.037326522
-3.106952088,-0.611311302,101138.0697,1.300170653,-3.564286526,101241.5791,1.416735746,-3.929395982,101209.3149,1.160047098,-1.099230921,100955.1054,1.508513839,1.126958983,101005.818,1.259005493,-2.520442801,100934.3918,-0.063845789
-3.146233257,-0.673643222,101213.2,0.76322869,-3.662812304,101304.9345,1.039472354,-4.141408435,101287.4539,0.404132523,-1.736017819,101053.5119,1.781947316,0.548036147,101094.1601,1.100443747,-2.99218795,101022.0424,-0.09720908
-2.998801338,-0.67415414,101265.7638,-0.006147882,-3.227656788,101337.2722,0.664334389,-3.827139172,101326.9964,-0.211441636,-2.326889483,101075.0746,0.940060031,0.309379442,101144.7073,0.92281568,-2.623146483,101067.9832,-0.102925437
-2.526917168,-1.21879207,101267.8042,-0.484230435,-3.055784043,101338.5449,0.37527624,-3.422202205,101311.8132,-0.47550896,-2.478696725,101131.6652,-0.078396645,0.221568827,101198.156,0.587987747,-2.656405447,101114.413,-0.158871627
-1.899948904,-2.475137915,101247.674,-0.886636604,-3.089173334,101312.6654,0.394936445,-3.357439558,101280.4536,-0.742636667,-2.404658411,101073.0456,-1.204510834,0.335722626,101166.6634,0.831375164,-2.138363819,101075.5241,-0.134039051
-1.201560333,-3.23538298,101184.3599,-1.212765783,-3.366140241,101237.6194,0.486861187,-3.591948509,101190.868,-0.776519478,-2.787763642,101030.1784,-2.039202501,0.401894196,101154.9091,1.245192139,-1.895972487,101030.8808,-0.121424079
-0.950058824,-3.303334992,101102.6211,-1.530486475,-3.915695132,101144.6134,0.462950127,-3.731699483,101093.147,-0.106732822,-3.118640295,100968.3861,-2.829613443,0.653408884,101048.4181,1.163090228,-1.42768627,100950.1693,-0.15900514
-1.11942698,-3.18071482,101011.6241,-2.096257536,-4.368913707,101070.3688,0.195146254,-3.784873024,101018.3662,-0.52032171,-3.572053228,100865.4053,-2.795849391,0.566539098,100914.7037,0.334872615,-0.214665324,100819.455,-0.134457701
-1.343890801,-3.402452964,100950.99,-3.045215368,-4.421460788,101008.239,-0.281480877,-4.07391894,100985.493,-0.867019372,-3.473048506,100809.8476,-2.27914868,0.569988801,100811.5025,0.269696928,-3.668276177,100819.0037,-0.109705876
-1.690279289,-3.460697546,100925.5608,-3.991170169,-4.382050477,100985.565,-0.830903902,-4.610426336,100984.074,-1.057856106,-2.542691082,100753.9026,-2.768727447,0.654663322,100760.9922,-0.355016898,-3.90002464,100724.414,-0.096210079
-1.895867743,-3.351872144,100917.6732,-4.152733243,-3.949631788,101008.1919,-1.038664447,-4.810167972,101039.9349,-2.549792767,-2.562205056,100732.6719,-3.697515655,0.842515314,100780.2501,-1.489852072,-3.599097531,100707.5083,-0.080006446
-2.570789642,-3.337566457,100953.1827,-3.996575625,-4.050347027,101082.2008,-2.013172985,-4.986049685,101116.7022,-3.160339154,-2.264616948,100770.0977,-3.790505177,1.052006351,100754.8933,-1.739465226,-2.812323471,100760.99,-0.013635803
-3.049305698,-3.468361307,101030.323,-4.3995824,-3.747653945,101109.0702,-3.071635911,-4.861978089,101125.5472,-2.495361671,-2.252851169,100857.6582,-4.018274157,1.207556583,100784.889,-1.697246945,-2.421198051,100886.9653,-0.070020875
-3.428853614,-3.429020668,101069.6392,-4.962951037,-3.475065961,101200.3793,-3.912242513,-4.789034898,101235.6135,-1.247818444,-1.646770084,100932.1409,-3.765320515,1.143266669,100862.5117,-1.23128942,-2.954139695,100960.2864,-0.067529095
-3.38600143,-3.671195508,101134.872,-4.577361842,-3.180035995,101259.6335,-4.286849121,-4.864704937,101238.6407,-0.237892089,-1.043845671,100962.3545,-2.40313471,0.946006396,100966.1565,-1.389656612,-2.886291408,100979.8813,-0.039930712
-3.056957873,-3.642584134,101212.9259,-4.487270909,-3.215614748,101312.4297,-4.615227679,-5.174883927,101234.9513,0.079950535,-1.663701326,101001.8462,-2.05497751,0.848787501,101042.2822,-1.127397429,-2.840793145,101001.4132,-0.059415413
-2.927891176,-3.484710663,101212.9868,-4.389972701,-2.916753224,101308.9885,-4.773572033,-5.474155524,101211.0177,-0.15176417,-2.289870326,101015.8832,-2.524076441,0.289935663,101085.5846,-0.814748685,-2.619953622,101012.9971,-0.077229982
-3.211531823,-3.12809033,101159.9357,-4.283064793,-2.81658535,101252.704,-4.606194612,-5.55868782,101168.6845,-0.289044203,-2.342672845,101006.6051,-2.384038648,-0.121206178,101046.995,-0.345094629,-2.859152093,101021.0645,-0.054735686
-3.39110288,-3.129112165,101111.5746,-3.973752588,-2.988458095,101220.0836,-4.319793248,-5.77615397,101129.5677,0.005845549,-2.301349135,100967.5377,-2.622047545,-0.554614281,100986.6341,-0.118438881,-2.924871807,100992.1987,-0.01773386
-3.368146353,-3.459675711,101025.633,-3.604379761,-3.234225173,101196.3724,-4.502048662,-5.843643464,101097.6404,0.481297892,-2.230467493,100917.403,-2.628136144,-0.741211837,100914.5559,-0.210852169,-3.356440127,100922.7138,-0.01521768
-3.118685424,-3.711047064,101009.0051,-3.500474885,-3.238056731,101168.7487,-4.981863934,-5.573003774,101107.2423,0.854227407,-2.500506461,100860.1483,-2.571954975,-0.502868741,100877.9993,-0.22680562,-3.582867156,100875.1745,-0.052160848
-2.96972307,-3.966505755,101032.0589,-3.808585877,-2.996668576,101177.0453,-5.588673504,-5.148978869,101143.8049,0.865813143,-2.540682291,100849.1548,-2.229332864,-0.307176515,100896.9799,-0.212797711,-3.558122487,100853.6991,-0.091218463
-3.634442068,-4.008400981,101021.004,-5.264455361,-2.713133284,101206.2717,-6.601439738,-5.085579646,101175.0227,-0.103016642,-3.033410143,100911.3344,-2.141601678,-0.221874775,100968.7994,0.43078788,-2.603457176,100928.9383,-0.087770915
-3.81350298,-3.746300363,101098.0529,-6.034432538,-2.843406256,101266.7987,-7.599859336,-5.117620114,101225.586,-0.508080178,-3.066411717,100958.7392,-2.378503557,0.160728616,100984.4533,1.010754219,-1.927901093,100968.7299,-0.021984257
-4.099694352,-3.494418093,101181.7409,-6.842848514,-2.626102181,101322.9889,-8.288497866,-5.12307381,101299.5153,-0.598580073,-3.046323802,101038.7555,-2.451013244,-0.192081888,101046.9396,0.649466902,-2.184394225,101031.05,-0.008801472
-4.310894402,-3.459164794,101224.3157,-7.277687419,-1.99991613,101352.5453,-8.693923174,-5.129890931,101364.0793,-0.748538834,-2.310245211,101107.5385,-2.143815714,-1.07050164,101092.5152,0.544213031,-2.413481972,101116.1243,-0.03268022
-4.381804564,-3.602221661,101284.3104,-7.353363803,-1.3939826,101428.2984,-8.726335944,-5.16261311,101389.29,-0.952054297,-2.160733731,101184.1425,-2.101749025,-1.421744098,101141.0849,0.139929217,-2.073176249,101177.0905,-0.034635067
-4.190500171,-3.53018231,101288.2389,-7.028435837,-1.11263677,101438.0091,-8.657259549,-5.190563305,101365.7348,-1.017415332,-1.678049837,101198.1426,-2.419186473,-1.558164159,101185.7179,-0.881286252,-1.460147019,101179.9676,-0.118732661
-3.928795761,-3.47755782,101216.9458,-6.735940606,-0.991121645,101386.4386,-8.616345068,-4.899472252,101328.1789,-0.911394924,-1.565844484,101135.4834,-2.812177908,-1.723122671,101147.4795,-0.701907197,-0.487654903,101137.8818,-0.153248391
-3.572714517,-3.301291323,101174.9496,-6.461463563,-0.995500568,101285.9373,-8.536641534,-4.707911162,101220.9506,-0.315057457,-1.81895221,101057.9572,-2.493079933,-1.465022186,101124.1003,-0.675447813,-0.64250864,101076.1823,-0.107241123
-3.324273879,-3.156190786,101088.1858,-6.189388944,-0.928721986,101224.1847,-8.249708813,-4.779490929,101156.6704,0.664920865,-2.221284446,101017.6908,-1.678868101,-1.301631722,101038.5859,-0.124664618,-2.783587726,101042.5399,-0.090898853
-3.201328922,-2.947736494,101007.056,-6.138938021,-1.028889859,101149.0445,-7.946835385,-5.116938401,101098.5391,0.75891834,-2.66207069,100892.3909,-1.529420654,-1.291909832,100935.052,-0.190423968,-3.111920222,100875.6447,-0.083361803
-3.39620433,-2.898688425,100940.7574,-6.300501095,-1.250025493,101077.4868,-7.806025809,-5.470065252,101067.2268,0.305763073,-3.359408302,100800.9569,-1.78016026,-1.683607894,100892.9324,-0.387702018,-2.397517669,100788.0317,-0.035058111
-3.330905764,-2.927299798,100923.429,-6.432634464,-1.478276877,101037.1826,-7.683282368,-5.761156304,101044.9486,-0.583059559,-3.796750904,100758.6615,-1.985235368,-2.015720182,100854.6755,-0.464161854,-1.440457712,100751.7755,-0.063097131
-3.304888367,-3.12604666,100954.8272,-5.839235516,-1.920548143,101053.8228,-7.224721371,-6.024978874,101047.5501,-1.939902176,-3.177469188,100768.0133,-2.575276029,-1.990317826,100852.5871,-1.189265694,-2.383415868,100799.0891,-0.069110577
-3.49517247,-3.265016188,100993.6867,-5.834430666,-1.767833188,101128.9159,-7.544066862,-6.029750858,101145.1766,-0.847564081,-2.529777422,100895.8402,-2.091509108,-2.232737843,100849.9812,-0.810663045,-3.469786678,100900.3546,-0.040835259
-3.749224704,-3.279321875,101048.8695,-5.91010705,-1.414235121,101176.1025,-7.911234474,-6.057701053,101183.6312,-1.267710933,-2.137202174,100935.7008,-2.103409553,-2.799743524,100926.5689,-1.114556846,-3.185089943,100927.8288,-0.021021181
-4.017050854,-3.047876301,101142.5769,-6.170169545,-0.869606519,101289.3314,-8.245457958,-5.866821674,101287.312,-1.484560921,-2.171064659,101033.6461,-2.36771013,-2.82075535,101053.2048,-0.430698516,-3.289123984,101041.5997,-0.102660862
